ID	Marine	Freshwater	Terrestrialr
Bacteria|Proteobacteria|Gammaproteobacteria|Francisellales|Francisellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Ga0077536_A|Ga0077536_A	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Ga0077536|Ga0077536	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Ga0077554|Ga007554	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCA-001735895|GCA-001735895	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCA-002705445|GCA-002705445	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCA-002705445|GCA-002716945	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCA-013348725|GCA-013348725	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCA-2400775|GCA-2400775	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCA-2729495|GCA-2729495	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCF-002020875|GCF-002020875	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCF-002020875|GRL18	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|GCF-013343005|GCF-013343005	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Granulosicoccales|Granulosicoccaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Halothiobacillales|Halothiobacillaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Halothiobacillales|JAAZVP01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|HK1|HK1	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|HK1|JABDQX01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|HP12|HP12	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|HTCC5015|HTCC5015	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Immundisolibacterales|Immundisolibacteraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|J025|J025	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|J044|J044	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|J048|J048	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|J113|J113	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAABTG01|JAABTG01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAADGQ01|JAADGQ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAADHQ01|JAADHQ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAADHS01|JAADHS01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAADJB01|JAADJB01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAAOII01|JAAOII01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABABF01|JABABF01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABCZS01|JABCZS01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABDGN01|JABDGN01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABDLF01|JABDLF01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABDMI01|JABDMI01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABHGC01|JABHGC01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABURT01|JABURT01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JABXHR01|JABXHR01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JACCXJ01|JACCXJ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JACCYU01|JACCYU01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JACDCP01|JACDCP01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JACQPQ01|JACQPQ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JACREF01|JACREF01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JADJWH01|JADJWH01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAFEDO01|JAFEDO01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAGOUN01|JAGOUN01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAGOUU01|JAGOUU01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|JAHJQQ01|JAHJQQ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales_A|Legionellaceae_A	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|LLD-282|LLD-282	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|M30B25|M30B25	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Cycloclasticaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|DRLZ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylothermaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|UBA2778	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|UBA2780	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|MnTg04|MnTg04	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Algiphilaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Nevskiaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Oceanococcaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|OUC007	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Salinisphaeraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nitrococcales|AK92	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nitrococcales|Aquisalimonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nitrococcales|Halorhodospiraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nitrococcales|Nitrococcaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nitrosococcales|Methylophagaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Nitrosococcales|Nitrosococcaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Piscirickettsiales|Piscirickettsiaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|PIVX01|PIVX01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|PIWD01|PIWD01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Porisulfidales|Porisulfidaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Porisulfidales|SP5GCR1	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|PS1|Thioglobaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Aestuariirhabdaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Alcanivoracaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Cellvibrionaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|DC-out160	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|DSM-100316	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|DSM-21967	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|DSM-25080	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|DSM-6294	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|DT-91	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Endozoicomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|GM7GCV1	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Halieaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Halomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|HTCC2089	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|IMCC2047	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|JAAOIJ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|JADFAD01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|JADFDG01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|JAHRWD01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Ketobacteraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Litoricolaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|M0112	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Marinomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Natronospirillaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Nitrincolaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Oleiphilaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Porticoccaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudohongiellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Spongiibacteraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|UBA3067	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|UBA5518	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|UBA5862	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|UBA6940	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|UBA7239	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|UBA7434	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Zooshikellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|PWYM01|PWYM01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|QNFE01|QNFE01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|QNFN01|QNFN01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|QQUJ01|QQUJ01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|QZLD01|QZLD01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|RBG-16-57-12|RBG-16-57-12	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|REEB76|REEB76	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|RI-283|RI-283	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|RKRP01|RKRP01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|S140-43|S140-43	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|S141-70|S141-70	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|S144-34|S144-34	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SAR86|AG-339-G14	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SAR86|D2472	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SAR86|SAR86	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SAR86|TMED112	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SG8-11|SG8-11	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SKWO01|SKWO01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SLND01|SLND01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SMWH01|SMWH01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SpSt-1174|SpSt-1174	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Steroidobacterales|Steroidobacteraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SURF-13|SURF-13	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SZUA-140|SZUA-140	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SZUA-146|SZUA-146	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SZUA-152|SZUA-152	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SZUA-21|SZUA-21	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SZUA-229|SZUA-229	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|SZUA-76|SZUA-76	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Tenderiales|Tenderiaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiohalobacterales|Thiohalobacteraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiohalomonadales|Thiohalomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiohalorhabdales|Thiohalorhabdaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiohalospirales|Thiohalospiraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiomicrospirales|JAAZVR01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiomicrospirales|Thiomicrospiraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Thiotrichaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA1113|UBA1113	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA11654|UBA11654	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA12402|UBA12402	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA2770|UBA2770	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA2770|WOZS01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA4486|UBA4486	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA4575|UBA4575	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA5335|UBA5335	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA5859|UBA5859	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA6002|UBA6002	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA6186|UBA6186	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA6429|UBA6429	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA6522|UBA6522	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA6729|UBA6729	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA6915|UBA6915	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7366|UBA7366	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7916|GCA-002691585	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7916|JABJPE01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7916|UBA1515	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7916|UBA6594	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7916|UBA729	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7916|UBA7916	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA7966|UBA7966	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA9214|UBA9214	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UBA9339|UBA9339	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|UWMA-0217|UWMA-0217	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|VBWC01|VBWC01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|WFUO01|WFUO01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|WLWR01|WLWR01	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Woeseiales|Woeseiaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Ahniellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Marinicellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|S139-57	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|SZUA-36	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|SZUA-38	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|SZUA-5	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|UBA2363	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Wenzhouxiangellaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|XJ16|Halofilaceae	1	1	1
Bacteria|Proteobacteria|Gammaproteobacteria|XN24|XN24	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|DC0425bin3	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADFWT01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADFWU01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADFXB01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADFZT01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADGAP01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADGAQ01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADGBX01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADGCH01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|JADGCL01	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|Magnetaquicoccaceae	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|Magnetococcaceae	1	1	1
Bacteria|Proteobacteria|Magnetococcia|Magnetococcales|UBA8363	1	1	1
Bacteria|Proteobacteria|Zetaproteobacteria|CG1-02-64-396|CG1-02-64-396	1	1	1
Bacteria|Proteobacteria|Zetaproteobacteria|Mariprofundales|J009	1	1	1
Bacteria|Proteobacteria|Zetaproteobacteria|Mariprofundales|Mariprofundaceae	1	1	1
Bacteria|Proteobacteria|Zetaproteobacteria|Mariprofundales|S012-25	1	1	1
Bacteria|PUNC01|PUNC01|PUNC01|PUNC01	1	1	1
Bacteria|PUNC01|PUNC01|PUNC01|PWXJ01	1	1	1
Bacteria|QNDG01|QNDG01|QNDG01|DSAB01	1	1	1
Bacteria|QNDG01|QNDG01|QNDG01|DTFT01	1	1	1
Bacteria|QNDG01|QNDG01|QNDG01|JABMRT01	1	1	1
Bacteria|QNDG01|QNDG01|QNDG01|QNDG01	1	1	1
Bacteria|Ratteibacteria|UBA8468|B48-G9|B48-G9	1	1	1
Bacteria|Ratteibacteria|UBA8468|B48-G9|DSTR01	1	1	1
Bacteria|Ratteibacteria|UBA8468|B48-G9|DTJG01	1	1	1
Bacteria|Ratteibacteria|UBA8468|B48-G9|JAFGKM01	1	1	1
Bacteria|Ratteibacteria|UBA8468|MWAK01|MWAK01	1	1	1
Bacteria|Ratteibacteria|UBA8468|UBA8468|UBA8468	1	1	1
Bacteria|RBG-13-61-14|RBG-13-61-14|RBG-13-61-14|DRUE01	1	1	1
Bacteria|RBG-13-61-14|RBG-13-61-14|RBG-13-61-14|RBG-13-61-14	1	1	1
Bacteria|RBG-13-66-14|B26-G2|B26-G2|B26-G2	1	1	1
Bacteria|RBG-13-66-14|B26-G2|WVWN01|WVWN01	1	1	1
Bacteria|RBG-13-66-14|RBG-13-66-14|RBG-13-66-14|RBG-13-66-14	1	1	1
Bacteria|Riflebacteria|Ozemobacteria|Ozemobacterales|Ozemobacteraceae	1	1	1
Bacteria|RUG730|RUG730|RUG730|RUG730	1	1	1
Bacteria|SAR324|SAR324|SAR324|GCA-2753255	1	1	1
Bacteria|SAR324|SAR324|SAR324|JACQKK01	1	1	1
Bacteria|SAR324|SAR324|SAR324|JADFZZ01	1	1	1
Bacteria|SAR324|SAR324|SAR324|NAC60-12	1	1	1
Bacteria|SAR324|SAR324|XYD2-FULL-50-16|HCM1	1	1	1
Bacteria|SAR324|SAR324|XYD2-FULL-50-16|JAERRU01	1	1	1
Bacteria|SAR324|SAR324|XYD2-FULL-50-16|XYD2-FULL-50-16	1	1	1
Bacteria|Schekmanbacteria|GWA2-38-11|GWA2-38-11|GWA2-38-11	1	1	1
Bacteria|Schekmanbacteria|GWA2-38-11|GWA2-38-11|J061	1	1	1
Bacteria|SLNR01|SLNR01|SLNR01|SLNR01	1	1	1
Bacteria|SM23-31|SM23-31|B21-G16|B21-G16	1	1	1
Bacteria|SM23-31|SM23-31|SM23-31|SM23-31	1	1	1
Bacteria|Spirochaetota|B62-G9|B62-G9|B62-G9	1	1	1
Bacteria|Spirochaetota|Brachyspirae|Brachyspirales|Brachyspiraceae	1	1	1
Bacteria|Spirochaetota|Brachyspirae|Brachyspirales|JACRPF01	1	1	1
Bacteria|Spirochaetota|Brevinematia|Brevinematales|Brevinemataceae	1	1	1
Bacteria|Spirochaetota|Brevinematia|Brevinematales|GWF1-51-8	1	1	1
Bacteria|Spirochaetota|Brevinematia|Brevinematales|JABLXN01	1	1	1
Bacteria|Spirochaetota|Brevinematia|DTOW01|DTOW01	1	1	1
Bacteria|Spirochaetota|GWE2-31-10|GWE2-31-10|GWE2-31-10	1	1	1
Bacteria|Spirochaetota|JAAYUW01|JAAYUW01|JAAYUW01	1	1	1
Bacteria|Spirochaetota|JAHITG01|JAHITG01|JAFGFC01	1	1	1
Bacteria|Spirochaetota|JAHITG01|JAHITG01|JAHITG01	1	1	1
Bacteria|Spirochaetota|Leptospirae|Leptospirales|H5-SPI1	1	1	1
Bacteria|Spirochaetota|Leptospirae|Leptospirales|JABAAI01	1	1	1
Bacteria|Spirochaetota|Leptospirae|Leptospirales|Leptonemataceae	1	1	1
Bacteria|Spirochaetota|Leptospirae|Leptospirales|Leptospiraceae	1	1	1
Bacteria|Spirochaetota|Leptospirae|Turneriellales|J094	1	1	1
Bacteria|Spirochaetota|Leptospirae|Turneriellales|Turneriellaceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|ARS1246|ARS1246	1	1	1
Bacteria|Spirochaetota|Spirochaetia|B11-G9|B11-G9	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Borreliales|Borreliaceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|CADAEX01|CADAEX01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-16054|Sediminispirochaetaceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-17781|DSM-17781	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|Alkalispirochaetaceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|DSM-8902	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|PWMO01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|PXBQ01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|Salinispiraceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|SKKC01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|SLAA01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|DSM-27196|SLST01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|JABEVK01|JABEVK01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|JABMQR01|JABMQR01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|JAFGDJ01|JAFGDJ01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|JAFGXN01|JAFGXN01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|JC444|Marispirochaetaceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|JC444|UBA9216	1	1	1
Bacteria|Spirochaetota|Spirochaetia|PWKH01|PWKH01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SPDA01|B32-G16	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SPDA01|SPDA01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Sphaerochaetales|Sphaerochaetaceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales_A|DTKZ01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales_A|Spirochaetaceae_A	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales_E|DSM-19205	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales_E|Spirochaetaceae_B	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SZUA-6|Bin103	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SZUA-6|DRHE01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SZUA-6|Fen-1364	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SZUA-6|JAFGRV01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SZUA-6|RPPD01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|SZUA-6|SZUA-6	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Treponematales|Termitinemataceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Treponematales|Treponemataceae	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Treponematales|UBA12059	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Treponematales|UBA1318	1	1	1
Bacteria|Spirochaetota|Spirochaetia|Treponematales|UBA8932	1	1	1
Bacteria|Spirochaetota|Spirochaetia|WRBN01|WRBN01	1	1	1
Bacteria|Spirochaetota|Spirochaetia|WTKD01|WTKD01	1	1	1
Bacteria|Spirochaetota|UBA12135|COTS27|COTS27	1	1	1
Bacteria|Spirochaetota|UBA12135|COTS27|JAFLEE01	1	1	1
Bacteria|Spirochaetota|UBA12135|UBA12135|UBA12135	1	1	1
Bacteria|Spirochaetota|UBA4802|UBA4802|JAFGDQ01	1	1	1
Bacteria|Spirochaetota|UBA4802|UBA4802|JAFGJZ01	1	1	1
Bacteria|Spirochaetota|UBA4802|UBA4802|JAGODF01	1	1	1
Bacteria|Spirochaetota|UBA4802|UBA4802|UB4802	1	1	1
Bacteria|Spirochaetota|UBA4802|UBA4802|UBA5368	1	1	1
Bacteria|Spirochaetota|UBA4802|UBA4802|UBA5550	1	1	1
Bacteria|Spirochaetota|UBA6919|GWB1-36-13|GWB1-36-13	1	1	1
Bacteria|Spirochaetota|UBA6919|UBA6919|UBA6919	1	1	1
Bacteria|SpSt-318|SpSt-318|SpSt-318|SpSt-318	1	1	1
Bacteria|Sumerlaeota|Sumerlaeia|JABWBI01|JABWBI01	1	1	1
Bacteria|Sumerlaeota|Sumerlaeia|JADFCT01|JADFCT01	1	1	1
